user_id,obs_txn_count,total_volume,avg_transaction_amount,median_transaction_amount,std_transaction_amount,max_transaction_amount,min_transaction_amount,cv_transaction_amount,pct_transfers,pct_debits,pct_cashouts,pct_payments,avg_hours_between_txns,pct_weekend_txns,pct_night_txns,pct_early_morning_txns,avg_balance,min_balance,max_balance,balance_volatility,pct_low_balance_txns,total_fees_paid,avg_fees_per_txn,pct_txns_with_fees,unique_recipients,recipient_concentration,unique_txn_types,account_age_days,transactions_per_day
USER_008988,91.0,3232.8967465936175,35.52633787465514,14.91,43.05386111635112,187.4474993480057,0.2929709784235257,1.2118857076756622,0.4945054945054945,0.27472527472527475,0.01098901098901099,0.06593406593406594,3.775907983969135,0.2857142857142857,0.07692307692307693,0.07692307692307693,125.47296703296702,59.25,352.05,58.60122510085538,0.0,0.0,0.0,0.0,34.0,0.06593406593406594,6.0,14.0,6.5
USER_008989,105.0,2321.145528016655,22.106147885872907,9.25,34.35614037670559,189.7730021470968,0.5,1.5541441482286078,0.42857142857142855,0.2857142857142857,0.02857142857142857,0.13333333333333333,15.73091922269231,0.2761904761904762,0.02857142857142857,0.02857142857142857,195.46085714285715,48.17,487.11,110.60162924028016,0.0,0.0,0.0,0.0,36.0,0.0761904761904762,8.0,68.0,1.5441176470588236
USER_008990,99.0,2653.2750483835807,26.800758064480615,10.71,38.899950690718974,169.76036066976224,0.88,1.4514496417276186,0.42424242424242425,0.24242424242424243,0.030303030303030304,0.08080808080808081,5.624641827100341,0.29292929292929293,0.020202020202020204,0.020202020202020204,167.37737373737374,50.0,268.56,56.74187735785263,0.0,0.0,0.0,0.0,32.0,0.06060606060606061,8.0,22.0,4.5
USER_008991,107.0,3304.4690804429856,30.882888602270892,14.12,44.60018264843658,198.48127774126476,0.66,1.4441713410563874,0.5233644859813084,0.22429906542056074,0.037383177570093455,0.09345794392523364,7.344517225511006,0.2897196261682243,0.08411214953271028,0.22429906542056074,168.33794392523365,85.47,283.95,62.77136053392379,0.0,0.0,0.0,0.0,40.0,0.08411214953271028,6.0,32.0,3.34375
USER_008992,103.0,2966.2715525962667,28.79875293782783,13.47,40.08385063063502,177.19243335258733,0.53,1.391860637756434,0.4077669902912621,0.23300970873786409,0.05825242718446602,0.1650485436893204,1.979691531729303,0.18446601941747573,0.02912621359223301,0.11650485436893204,167.33533980582524,90.42,297.26,54.83072252826545,0.0,0.0,0.0,0.0,33.0,0.10679611650485436,8.0,8.0,12.875
USER_008993,122.0,3526.8943157094654,28.908969800897257,15.585,37.66637875249313,190.7544218744973,0.1066533366638964,1.3029305095238664,0.4180327868852459,0.16393442622950818,0.04918032786885246,0.16393442622950818,2.9343358057897158,0.3770491803278688,0.1885245901639344,0.1885245901639344,107.84811475409836,11.23,279.45,62.69283156369894,0.00819672131147541,3.08,0.025245901639344263,0.07377049180327869,36.0,0.06557377049180328,8.0,14.0,8.714285714285714
USER_008994,109.0,3301.601310038949,30.289920275586688,17.3,37.771019097541874,194.8562080311188,2.41,1.2469831136526583,0.4036697247706422,0.1834862385321101,0.045871559633027525,0.1651376146788991,16.958264702147634,0.30275229357798167,0.03669724770642202,0.009174311926605505,111.20486238532112,5.0,241.26,56.66730847046154,0.01834862385321101,0.0,0.0,0.0,35.0,0.08256880733944955,8.0,76.0,1.4342105263157894
USER_008995,93.0,2122.8837970736745,22.826707495415853,10.89,30.732566280588923,165.08191413249978,1.2,1.3463424931852637,0.5483870967741935,0.22580645161290322,0.0,0.11827956989247312,3.2671483446980676,0.40860215053763443,0.021505376344086023,0.021505376344086023,190.32290322580647,90.21,530.39,104.85648668102684,0.0,2.33,0.025053763440860216,0.03225806451612903,33.0,0.08602150537634409,5.0,12.0,7.75
USER_008996,113.0,3484.879025942833,30.839637397724186,15.87,40.423292226732336,193.31361796085037,0.63,1.310757701376715,0.336283185840708,0.37168141592920356,0.035398230088495575,0.07964601769911504,4.535317402780257,0.37168141592920356,0.008849557522123894,0.035398230088495575,143.76610619469028,34.71,382.78,63.7081738200729,0.0,2.27,0.02008849557522124,0.02654867256637168,28.0,0.07964601769911504,8.0,21.0,5.380952380952381
USER_008997,123.0,3797.65921901671,30.875278203387886,13.02,44.99158777363939,193.09859708694157,0.5,1.4572042874322197,0.4715447154471545,0.17886178861788618,0.04065040650406504,0.1951219512195122,4.357352844428506,0.3008130081300813,0.024390243902439025,0.056910569105691054,140.039756097561,62.65,255.75,57.36275777408388,0.0,0.0,0.0,0.0,35.0,0.08943089430894309,6.0,22.0,5.590909090909091
USER_008998,94.0,2975.898709777594,31.658496912527596,13.795,40.39038113280667,187.60792484954325,0.88,1.2758148703144454,0.2765957446808511,0.30851063829787234,0.0425531914893617,0.19148936170212766,2.21518320551374,0.18085106382978725,0.0,0.02127659574468085,110.09787234042554,5.0,307.22,70.69184527916055,0.010638297872340425,1.93,0.02053191489361702,0.07446808510638298,28.0,0.09574468085106383,8.0,8.0,11.75
USER_008999,99.0,3142.5339358696815,31.74276702898668,12.66,40.85677633678807,179.41836660515088,0.1022454817183842,1.2871208202951783,0.3939393939393939,0.3333333333333333,0.030303030303030304,0.1111111111111111,7.384019850918368,0.32323232323232326,0.25252525252525254,0.0707070707070707,152.69464646464647,60.92,428.7,91.9500392106666,0.0,1.4300000000000002,0.014444444444444446,0.04040404040404041,30.0,0.09090909090909091,6.0,30.0,3.3
USER_009000,96.0,3566.4518984704205,37.15054060906688,16.76360200153431,46.46585270876478,192.2334711473752,0.1402410653600299,1.2507449944732278,0.5104166666666666,0.15625,0.010416666666666666,0.1875,1.5993755897777777,0.3020833333333333,0.020833333333333332,0.0,109.07625,23.32,266.4,63.44606941912826,0.0,0.0,0.0,0.0,30.0,0.08333333333333333,6.0,6.0,16.0
USER_009001,117.0,3953.1170338477127,33.787325075621474,19.253503419825144,42.63565080921093,197.7281532274046,1.33,1.2618829905529803,0.47863247863247865,0.23076923076923078,0.05982905982905983,0.042735042735042736,6.716381247899905,0.3504273504273504,0.1794871794871795,0.09401709401709402,113.04350427350425,5.0,239.2,56.58628984852339,0.008547008547008548,0.0,0.0,0.0,43.0,0.06837606837606838,8.0,32.0,3.65625
USER_009002,103.0,3086.872154301044,29.969632566029553,11.4,44.71410436158171,176.71041778284095,1.4210854715202004e-14,1.4919803992613827,0.2912621359223301,0.3592233009708738,0.0,0.18446601941747573,15.107209969817534,0.33980582524271846,0.009708737864077669,0.02912621359223301,125.6868932038835,39.54,233.68,50.672464600456934,0.0,0.0,0.0,0.0,27.0,0.0970873786407767,7.0,64.0,1.609375
USER_009003,98.0,3346.428718920221,34.14723182571654,17.46,38.97788519972772,170.13951447828015,1.46,1.141465445827828,0.4489795918367347,0.21428571428571427,0.05102040816326531,0.10204081632653061,12.005107987545818,0.2653061224489796,0.04081632653061224,0.030612244897959183,157.83397959183674,59.13,324.69,53.86083202353655,0.0,0.0,0.0,0.0,35.0,0.12244897959183673,8.0,48.0,2.0416666666666665
USER_009004,117.0,5436.490796608507,46.46573330434621,27.256431542905247,50.5016746095847,194.96579070609243,2.284741147285501,1.0868584442389717,0.5213675213675214,0.13675213675213677,0.05128205128205128,0.13675213675213677,20.896307857274902,0.358974358974359,0.26495726495726496,0.008547008547008548,153.02153846153846,73.9,268.87,58.55704811395148,0.0,0.0,0.0,0.0,42.0,0.06837606837606838,6.0,100.0,1.17
USER_009005,78.0,1909.1923167594875,24.476824573839583,12.705,37.56637425617368,195.5557328676521,0.1850487718509725,1.5347731950624015,0.358974358974359,0.21794871794871795,0.11538461538461539,0.23076923076923078,6.32780366455267,0.3076923076923077,0.3717948717948718,0.01282051282051282,178.97653846153844,57.89,467.09,100.5229515800031,0.0,3.22,0.041282051282051285,0.1282051282051282,27.0,0.07692307692307693,6.0,20.0,3.9
USER_009006,97.0,3278.890413292691,33.80299395147104,18.44,46.62876806589065,256.4,0.62,1.3794271635474897,0.5360824742268041,0.15463917525773196,0.030927835051546393,0.1134020618556701,21.92073988331597,0.15463917525773196,0.020618556701030927,0.1134020618556701,124.91680412371133,16.98,582.2,73.74653364094466,0.010309278350515464,0.0,0.0,0.0,40.0,0.07216494845360824,8.0,87.0,1.1149425287356323
USER_009007,114.0,3942.1419892302724,34.58019288798484,23.77,40.23486837553394,199.89732894771777,3.552713678800501e-15,1.1635235380515723,0.4298245614035088,0.18421052631578946,0.05263157894736842,0.13157894736842105,2.2332280444370696,0.35964912280701755,0.008771929824561403,0.05263157894736842,80.15289473684211,16.73,228.89,60.74738197823887,0.21052631578947367,2.01,0.01763157894736842,0.06140350877192982,40.0,0.06140350877192982,8.0,10.0,11.4
USER_009008,94.0,3875.398289014988,41.227641372499875,25.979999999999997,46.24835930715328,188.3082543585719,0.93,1.1217803824693784,0.44680851063829785,0.2872340425531915,0.02127659574468085,0.0851063829787234,10.80858020957288,0.2553191489361702,0.010638297872340425,0.06382978723404255,160.96202127659575,88.85,277.16,53.833058867700494,0.0,0.0,0.0,0.0,26.0,0.07446808510638298,6.0,41.0,2.292682926829268
USER_009009,103.0,3285.098588914564,31.894161057422952,18.94,35.16246894975015,188.4279787850033,0.8736643965242514,1.1024735495140587,0.44660194174757284,0.1553398058252427,0.019417475728155338,0.17475728155339806,16.79542317671841,0.2815533980582524,0.02912621359223301,0.0,135.16776699029128,30.87,496.8,123.5194055321025,0.0,0.0,0.0,0.0,32.0,0.10679611650485436,8.0,71.0,1.4507042253521127
USER_009010,117.0,5046.339423301931,43.13110618206778,27.22,48.42981271492065,196.8341027224156,1.61,1.1228511624646405,0.42735042735042733,0.1282051282051282,0.07692307692307693,0.13675213675213677,13.866976103836208,0.3247863247863248,0.07692307692307693,0.017094017094017096,92.5420512820513,17.4,214.24,59.01128966413913,0.17094017094017094,0.0,0.0,0.0,37.0,0.06837606837606838,8.0,67.0,1.7462686567164178
USER_009011,95.0,2797.6506230047808,29.448953926366112,15.22,37.01887690129192,195.0095920119933,1.7763568394002505e-15,1.2570523555387934,0.4421052631578947,0.29473684210526313,0.010526315789473684,0.12631578947368421,10.21714596267435,0.3368421052631579,0.031578947368421054,0.042105263157894736,90.69494736842108,11.88,384.83,71.6975959102236,0.17894736842105263,0.0,0.0,0.0,29.0,0.08421052631578947,6.0,40.0,2.375
USER_009012,112.0,3442.5748364065166,30.737275325058185,17.545118712036043,36.430491254478454,177.28680141837123,0.1123407051118761,1.1852218802484078,0.5089285714285714,0.19642857142857142,0.03571428571428571,0.07142857142857142,7.192306966001001,0.4107142857142857,0.03571428571428571,0.026785714285714284,175.16392857142858,50.82,455.06,83.17954633545094,0.0,0.0,0.0,0.0,40.0,0.07142857142857142,8.0,33.0,3.393939393939394
USER_009013,108.0,2703.1791516870644,25.02943658969504,12.69208949258718,31.925516765659502,173.54708581850815,0.92,1.275518793691252,0.4351851851851852,0.2777777777777778,0.06481481481481481,0.07407407407407407,9.4607147198027,0.37962962962962965,0.018518518518518517,0.046296296296296294,111.60648148148147,21.76,379.7,81.94679646609578,0.0,2.21,0.020462962962962964,0.07407407407407407,35.0,0.09259259259259259,8.0,42.0,2.5714285714285716
USER_009014,103.0,3446.2601702934558,33.45883660479083,20.594957001396978,40.55178192369269,182.3650309861012,1.07,1.2119901956748325,0.3106796116504854,0.2524271844660194,0.07766990291262135,0.1650485436893204,1.729335482791394,0.22330097087378642,0.11650485436893204,0.019417475728155338,127.41135922330096,57.2,239.57,54.961609829017426,0.0,0.0,0.0,0.0,35.0,0.06796116504854369,8.0,7.0,14.714285714285714
USER_009015,95.0,3186.8110551194654,33.54537952757332,16.94220918615727,42.44940714953536,182.2894617093305,0.63,1.2654323113155777,0.3684210526315789,0.2736842105263158,0.021052631578947368,0.22105263157894736,17.123498899302604,0.28421052631578947,0.031578947368421054,0.0,191.04378947368417,69.55,526.45,111.87404969931778,0.0,0.0,0.0,0.0,29.0,0.10526315789473684,6.0,67.0,1.4179104477611941
USER_009016,113.0,3269.0220756859353,28.929398899875533,17.346097502953498,32.85720199934661,180.27281926369616,0.5821755841809733,1.1357720259956032,0.3185840707964602,0.26548672566371684,0.07964601769911504,0.1415929203539823,1.8104717260267855,0.45132743362831856,0.061946902654867256,0.008849557522123894,165.2673451327434,42.65,503.96,93.87267775344984,0.0,0.0,0.0,0.0,28.0,0.07964601769911504,8.0,8.0,14.125
USER_009017,105.0,4646.294348472173,44.250422366401644,25.09,52.07240262916294,196.744113968589,0.65,1.176766228308373,0.3904761904761905,0.3333333333333333,0.01904761904761905,0.08571428571428572,12.693822152195516,0.38095238095238093,0.06666666666666667,0.05714285714285714,168.30219047619048,82.96,286.5,60.38346736262006,0.0,0.0,0.0,0.0,33.0,0.1523809523809524,8.0,55.0,1.9090909090909092
USER_009018,102.0,4083.074106080147,40.0301382949034,21.07,45.65412673028776,190.1845141641896,1.5696753640441443,1.1404938547539416,0.4019607843137255,0.19607843137254902,0.029411764705882353,0.16666666666666666,5.965858241105611,0.35294117647058826,0.20588235294117646,0.08823529411764706,87.92725490196081,5.0,239.22,57.709702208757676,0.16666666666666666,0.0,0.0,0.0,36.0,0.06862745098039216,8.0,25.0,4.08
USER_009019,113.0,3511.5618043277236,31.07576817989136,17.64,37.924217361816474,186.83230359410976,0.0500000000000113,1.2203790793611544,0.36283185840707965,0.2831858407079646,0.02654867256637168,0.08849557522123894,5.889414807775298,0.34513274336283184,0.017699115044247787,0.008849557522123894,148.96699115044248,57.24,276.13,49.69053087584329,0.0,0.0,0.0,0.0,29.0,0.09734513274336283,8.0,27.0,4.185185185185185
USER_009020,114.0,3374.3593653270636,29.59964355550056,15.645,39.66331617402002,186.7799499763101,7.105427357601002e-15,1.339993034025888,0.4473684210526316,0.19298245614035087,0.05263157894736842,0.13157894736842105,13.377831845503934,0.2719298245614035,0.017543859649122806,0.06140350877192982,137.21359649122806,10.32,399.23,82.0981511236656,0.008771929824561403,0.0,0.0,0.0,41.0,0.06140350877192982,8.0,62.0,1.8387096774193548
USER_009021,81.0,1995.6078981563069,24.637134545139592,12.768638273325614,31.689533256600832,149.8780376255033,0.2100000000000008,1.2862507690794966,0.43209876543209874,0.2716049382716049,0.024691358024691357,0.1111111111111111,1.7945911014340277,0.3333333333333333,0.09876543209876543,0.18518518518518517,80.38172839506174,14.62,272.8,58.292084385234574,0.1728395061728395,1.42,0.017530864197530863,0.06172839506172839,30.0,0.13580246913580246,8.0,5.0,16.2
USER_009022,106.0,3479.6162776531346,32.82656865710504,15.170000000000002,46.00224178729045,238.43,3.552713678800501e-15,1.4013722319811712,0.33962264150943394,0.32075471698113206,0.04716981132075472,0.1320754716981132,10.777155441955026,0.29245283018867924,0.0660377358490566,0.03773584905660377,79.97481132075474,8.64,277.09,60.266318007279466,0.18867924528301888,0.0,0.0,0.0,36.0,0.08490566037735849,8.0,47.0,2.25531914893617
USER_009023,91.0,3399.546050329928,37.357648904724485,20.11,45.99301905424934,175.95942397713202,2.21,1.2311540046737997,0.4725274725274725,0.26373626373626374,0.02197802197802198,0.10989010989010989,11.748823861898149,0.1978021978021978,0.04395604395604396,0.10989010989010989,126.89450549450551,53.47,361.61,62.125296748922146,0.0,0.0,0.0,0.0,31.0,0.07692307692307693,6.0,44.0,2.0681818181818183
USER_009024,102.0,2848.6722231591857,27.928159050580252,14.365,38.22987550942592,199.1666610814709,0.83,1.368864859305205,0.35294117647058826,0.21568627450980393,0.0392156862745098,0.20588235294117646,11.65776778420792,0.3137254901960784,0.0,0.0,132.19333333333336,25.82,264.62,60.60981516000005,0.0,1.25,0.012254901960784314,0.049019607843137254,31.0,0.0784313725490196,8.0,49.0,2.0816326530612246
USER_009025,93.0,2961.6182088268024,31.845357084159165,12.57,44.026474079700456,195.6177351594862,1.4210854715202004e-14,1.3825084128700365,0.4731182795698925,0.21505376344086022,0.021505376344086023,0.1827956989247312,26.331696827373204,0.3010752688172043,0.26881720430107525,0.0,184.79096774193553,98.88,416.19,70.62773959387523,0.0,0.0,0.0,0.0,31.0,0.10752688172043011,6.0,100.0,0.93
USER_009026,106.0,2904.4942489283435,27.400889140833428,13.555808788357604,38.83041828509656,187.019835717627,0.0170356361551,1.417122564363453,0.3490566037735849,0.2830188679245283,0.03773584905660377,0.19811320754716982,8.884988330031746,0.37735849056603776,0.10377358490566038,0.12264150943396226,152.2781132075472,18.46,348.78,72.75021758256722,0.009433962264150943,0.0,0.0,0.0,31.0,0.08490566037735849,8.0,38.0,2.789473684210526
USER_009027,111.0,3437.0352494760355,30.96428152681113,12.18,42.82222902985996,196.0632447362514,0.5932447362514495,1.3829556804920973,0.42342342342342343,0.2702702702702703,0.07207207207207207,0.10810810810810811,4.621104917601011,0.3333333333333333,0.009009009009009009,0.02702702702702703,144.21693693693695,69.89,265.95,56.49573170993931,0.0,0.0,0.0,0.0,34.0,0.09009009009009009,6.0,21.0,5.285714285714286
USER_009028,118.0,3232.3519573043195,27.392813197494235,15.67,33.553118619758315,176.88265977899448,1.02,1.2248876512919673,0.3898305084745763,0.2711864406779661,0.03389830508474576,0.09322033898305085,13.373774057181866,0.288135593220339,0.1271186440677966,0.0423728813559322,66.83483050847457,5.0,188.87,47.30268700437931,0.19491525423728814,1.26,0.010677966101694915,0.0423728813559322,35.0,0.0847457627118644,8.0,65.0,1.8153846153846154
USER_009029,110.0,3482.733941832092,31.66121765301902,12.575,43.598114518963804,188.7130930952159,0.63,1.3770195131710785,0.45454545454545453,0.35454545454545455,0.02727272727272727,0.045454545454545456,3.812575810183487,0.2818181818181818,0.01818181818181818,0.05454545454545454,146.16727272727272,66.63,366.37,69.65474937091467,0.0,1.94,0.017636363636363638,0.03636363636363636,34.0,0.06363636363636363,6.0,17.0,6.470588235294118
USER_009030,116.0,3594.672110088005,30.988552673172457,12.211019528740714,46.14408682640546,199.34391580997524,0.95,1.48906879624467,0.4224137931034483,0.27586206896551724,0.07758620689655173,0.12931034482758622,10.369380145618356,0.3793103448275862,0.04310344827586207,0.0603448275862069,184.20120689655175,95.19,384.24,68.32243568302559,0.0,0.0,0.0,0.0,35.0,0.07758620689655173,6.0,49.0,2.36734693877551
USER_009031,108.0,3077.5497454316346,28.49583097621884,13.035,41.53631947319632,242.43308586110496,0.58,1.4576279424123622,0.37037037037037035,0.3148148148148148,0.037037037037037035,0.12962962962962962,5.591032423133438,0.3148148148148148,0.09259259259259259,0.1388888888888889,152.03675925925924,65.25,440.49,82.85502094023587,0.0,1.58,0.01462962962962963,0.05555555555555555,34.0,0.07407407407407407,8.0,24.0,4.5
USER_009032,92.0,2561.977234617467,27.847578637146377,15.32,34.058367161175724,151.97408221049108,2.16,1.2230279553190548,0.32608695652173914,0.31521739130434784,0.05434782608695652,0.14130434782608695,2.7293573366849815,0.15217391304347827,0.0,0.0,93.4975,27.94,211.13,51.96159527758178,0.0,2.2,0.02391304347826087,0.08695652173913043,28.0,0.07608695652173914,8.0,10.0,9.2
USER_009033,101.0,3378.867097740651,33.4541296806005,13.63,47.53818688076198,234.68,0.4661248358519074,1.4209960723721529,0.46534653465346537,0.1782178217821782,0.04950495049504951,0.18811881188118812,14.482282032016666,0.3564356435643564,0.009900990099009901,0.009900990099009901,164.54801980198022,41.15,519.74,125.03542913926277,0.0,0.0,0.0,0.0,34.0,0.06930693069306931,6.0,60.0,1.6833333333333333
USER_009034,83.0,2988.5838310983177,36.00703410961828,17.65,41.98961562765232,197.53779451603168,0.0889822481342221,1.1661503555061192,0.43373493975903615,0.24096385542168675,0.024096385542168676,0.1686746987951807,9.750853940745257,0.2289156626506024,0.1686746987951807,0.04819277108433735,129.39228915662653,45.45,515.61,84.99781854195423,0.0,0.0,0.0,0.0,28.0,0.060240963855421686,6.0,33.0,2.515151515151515
USER_009035,112.0,3395.204598754154,30.31432677459066,17.055,37.97564203946247,193.1776165662021,1.26,1.2527291904530597,0.4375,0.20535714285714285,0.044642857142857144,0.09821428571428571,2.6797745568218216,0.2767857142857143,0.125,0.026785714285714284,154.8570535714286,48.18,288.05,49.53810811996368,0.0,0.0,0.0,0.0,34.0,0.08928571428571429,8.0,12.0,9.333333333333334
USER_009036,104.0,3494.4197104849095,33.60018952389336,16.89,42.93892001419738,188.82019912277772,0.3915785715439313,1.2779368397211917,0.4519230769230769,0.2403846153846154,0.009615384615384616,0.125,14.04485050452535,0.25961538461538464,0.18269230769230768,0.0,85.52365384615383,5.0,213.76,56.165454764026336,0.009615384615384616,0.0,0.0,0.0,34.0,0.057692307692307696,8.0,60.0,1.7333333333333334
USER_009037,97.0,3373.516717312254,34.77852285888922,16.98,38.105688081317666,178.75629348165245,1.56,1.0956672379654573,0.4329896907216495,0.1958762886597938,0.041237113402061855,0.13402061855670103,5.7931165353443275,0.2268041237113402,0.030927835051546393,0.020618556701030927,75.71041237113401,5.0,194.06,48.10107823023838,0.18556701030927836,0.0,0.0,0.0,35.0,0.07216494845360824,8.0,23.0,4.217391304347826
USER_009038,102.0,3619.5390158974096,35.48567662644519,16.11982479736865,42.35903526446223,184.4087717056381,1.5915350373505888,1.1936938869835376,0.4117647058823529,0.24509803921568626,0.0196078431372549,0.14705882352941177,3.0077342756958205,0.3431372549019608,0.0196078431372549,0.029411764705882353,108.49166666666665,20.68,332.68,70.92505412853284,0.0,1.89,0.01852941176470588,0.058823529411764705,33.0,0.0784313725490196,8.0,12.0,8.5
USER_009039,91.0,2846.381626658937,31.27891897427403,13.38,44.94286880330452,199.96593289240369,0.2508872365088592,1.4368421376796519,0.43956043956043955,0.24175824175824176,0.02197802197802198,0.18681318681318682,17.86940682233333,0.2857142857142857,0.07692307692307693,0.02197802197802198,111.04956043956047,17.47,242.62,66.46131444368534,0.12087912087912088,1.8,0.01978021978021978,0.07692307692307693,31.0,0.08791208791208792,6.0,67.0,1.3582089552238805
USER_009040,102.0,4222.250097349273,41.3946087975419,20.195,52.827279149501486,197.46392001534565,1.4210854715202004e-14,1.2761874235332424,0.5686274509803921,0.12745098039215685,0.029411764705882353,0.11764705882352941,3.3652385329482946,0.3431372549019608,0.0,0.0,118.97862745098038,33.48,285.24,67.2803602055205,0.0,4.38,0.04294117647058823,0.058823529411764705,41.0,0.058823529411764705,8.0,14.0,7.285714285714286
USER_009041,93.0,3416.547308742294,36.737067835938646,19.83,46.93241877705406,193.11794190797315,0.7099999999999866,1.2775221742422689,0.46236559139784944,0.1935483870967742,0.03225806451612903,0.15053763440860216,9.99291530522645,0.3548387096774194,0.010752688172043012,0.053763440860215055,119.08032258064519,5.0,386.81,79.93729120313505,0.010752688172043012,0.0,0.0,0.0,36.0,0.0967741935483871,8.0,38.0,2.4473684210526314
USER_009042,109.0,3199.5400872865957,29.353578782445833,13.208034537850512,37.53764422910754,195.6702901439284,3.552713678800501e-15,1.2788098005806359,0.44036697247706424,0.24770642201834864,0.05504587155963303,0.13761467889908258,9.576243678335905,0.3486238532110092,0.027522935779816515,0.009174311926605505,89.99926605504585,12.3,339.91,70.20584456131446,0.1559633027522936,0.0,0.0,0.0,32.0,0.07339449541284404,6.0,43.0,2.5348837209302326
USER_009043,89.0,2813.803200839501,31.61576630156743,12.18,39.51904245718903,155.77371688235698,7.105427357601002e-15,1.2499789529134322,0.4606741573033708,0.2247191011235955,0.0,0.14606741573033707,12.302586584551769,0.34831460674157305,0.1348314606741573,0.0449438202247191,70.52449438202247,24.77,180.54,42.851319540816625,0.0,0.0,0.0,0.0,37.0,0.07865168539325842,5.0,45.0,1.9777777777777779
USER_009044,90.0,3238.3155787360315,35.98128420817813,19.5,45.46400155112766,195.0163965266806,0.6927284383737096,1.2635458281056633,0.4888888888888889,0.17777777777777778,0.07777777777777778,0.1111111111111111,4.246451853617353,0.43333333333333335,0.13333333333333333,0.08888888888888889,98.491,31.7,226.71,53.9047414072248,0.0,0.0,0.0,0.0,32.0,0.13333333333333333,6.0,15.0,6.0
USER_009045,122.0,3909.6871804379143,32.04661623309766,17.015,42.6633568167223,193.6998673861685,1.7763568394002505e-15,1.3312905333406058,0.4672131147540984,0.18032786885245902,0.01639344262295082,0.1721311475409836,8.196113731744719,0.3442622950819672,0.00819672131147541,0.01639344262295082,85.42270491803278,14.17,238.76,57.53085188895808,0.22131147540983606,0.0,0.0,0.0,50.0,0.06557377049180328,8.0,41.0,2.975609756097561
USER_009046,102.0,3737.229637297803,36.639506248017675,18.04,43.22809829187606,199.88342678348425,1.95,1.1798220750918238,0.46078431372549017,0.23529411764705882,0.029411764705882353,0.14705882352941177,8.97650414808031,0.30392156862745096,0.049019607843137254,0.00980392156862745,135.3440196078431,55.47,425.83,69.546245790012,0.0,0.0,0.0,0.0,36.0,0.09803921568627451,6.0,37.0,2.7567567567567566
USER_009047,87.0,3130.851906746639,35.98680352582344,14.16,44.72666261118563,185.45948661179895,0.88,1.242862889422525,0.40229885057471265,0.2413793103448276,0.022988505747126436,0.20689655172413793,13.45723736374354,0.3103448275862069,0.09195402298850575,0.034482758620689655,168.34988505747128,72.32,470.99,88.54783389330275,0.0,0.0,0.0,0.0,29.0,0.08045977011494253,6.0,48.0,1.8125
USER_009048,80.0,2666.4757474006556,33.3309468425082,19.86,39.06859048867198,165.1771179878913,0.5,1.1721416338178055,0.45,0.125,0.0375,0.175,10.905669182630097,0.2625,0.0,0.025,135.89899999999997,56.62,247.82,56.627270471148954,0.0,0.0,0.0,0.0,30.0,0.1,8.0,35.0,2.2857142857142856
USER_009049,83.0,3497.8694989639243,42.143006011613544,21.39,47.83905191238915,190.1804258133712,7.105427357601002e-15,1.135159933755222,0.4578313253012048,0.1686746987951807,0.04819277108433735,0.18072289156626506,5.459050828123306,0.3373493975903614,0.25301204819277107,0.20481927710843373,153.46867469879518,62.73,414.91,81.01014082517595,0.0,0.0,0.0,0.0,31.0,0.1566265060240964,6.0,18.0,4.611111111111111
USER_009050,113.0,3502.970465347231,30.999738631391423,17.113308782680043,40.40325521750097,189.6420093723239,0.84,1.3033418022623977,0.3893805309734513,0.21238938053097345,0.061946902654867256,0.17699115044247787,22.287245594997525,0.2920353982300885,0.07079646017699115,0.0,119.37858407079646,38.61,268.5,59.65088663673553,0.0,2.8,0.024778761061946902,0.08849557522123894,44.0,0.061946902654867256,8.0,104.0,1.0865384615384615
USER_009051,118.0,3707.593198684306,31.420281344782254,15.504999999999999,40.924293214854764,192.60861168378813,0.338779339711948,1.3024801645084816,0.3898305084745763,0.2542372881355932,0.0423728813559322,0.17796610169491525,19.07043667940646,0.1864406779661017,0.1694915254237288,0.0,132.2843220338983,64.98,262.24,54.38627566128853,0.0,0.0,0.0,0.0,43.0,0.09322033898305085,8.0,92.0,1.2826086956521738
USER_009052,92.0,2909.003863833637,31.61960721558301,14.795000000000002,41.205098078261386,197.4276569622164,0.5,1.3031502193346154,0.40217391304347827,0.29347826086956524,0.05434782608695652,0.11956521739130435,6.391926553556166,0.2717391304347826,0.05434782608695652,0.0,128.19804347826084,39.8,294.57,65.83974891195514,0.0,0.0,0.0,0.0,31.0,0.10869565217391304,6.0,24.0,3.8333333333333335
USER_009053,109.0,3835.366897590493,35.18685227147241,17.54,43.95791756195841,192.10999954731767,2.14,1.249271097704784,0.42201834862385323,0.25688073394495414,0.06422018348623854,0.06422018348623854,14.467027704516463,0.27522935779816515,0.10091743119266056,0.06422018348623854,111.08321100917432,39.2,240.24,52.39787163264352,0.0,5.24,0.04807339449541285,0.05504587155963303,37.0,0.08256880733944955,8.0,65.0,1.676923076923077
USER_009054,92.0,4161.997588442714,45.239104222203416,27.175,47.183073873822934,226.17489207344363,0.3513177120697364,1.042971002300824,0.40217391304347827,0.2717391304347826,0.03260869565217391,0.07608695652173914,11.850088885054946,0.33695652173913043,0.021739130434782608,0.021739130434782608,106.43902173913047,15.37,487.94,116.273348935424,0.2826086956521739,0.0,0.0,0.0,32.0,0.07608695652173914,6.0,44.0,2.090909090909091
