user_id,credit_archetype,loans_taken,credit_risk_label,final_credit_limit,gen_txn_count
USER_007366,responsible_borrower,3,1,78.125,112
USER_007367,occasional_borrower,1,1,50.0,103
USER_007368,responsible_borrower,4,0,122.0703125,95
USER_007369,non_borrower,0,-1,0.0,94
USER_007370,non_borrower,0,-1,0.0,88
USER_007371,responsible_borrower,2,0,78.125,94
USER_007372,responsible_borrower,2,0,78.125,97
USER_007373,responsible_borrower,4,1,97.65625,107
USER_007374,responsible_borrower,4,0,122.0703125,101
USER_007375,non_borrower,0,-1,0.0,96
USER_007376,occasional_borrower,1,1,50.0,94
USER_007377,non_borrower,0,-1,0.0,93
USER_007378,responsible_borrower,4,0,122.0703125,110
USER_007379,responsible_borrower,2,0,78.125,120
USER_007380,non_borrower,0,-1,0.0,99
USER_007381,responsible_borrower,2,0,78.125,82
USER_007382,risky_borrower,6,1,50.0,136
USER_007383,responsible_borrower,2,0,78.125,89
USER_007384,non_borrower,0,-1,0.0,100
USER_007385,non_borrower,0,-1,0.0,114
USER_007386,responsible_borrower,4,0,122.0703125,112
USER_007387,risky_borrower,4,1,50.0,110
USER_007388,non_borrower,0,-1,0.0,99
USER_007389,non_borrower,0,-1,0.0,85
USER_007390,responsible_borrower,2,1,62.5,108
USER_007391,responsible_borrower,2,0,78.125,97
USER_007392,responsible_borrower,2,0,78.125,107
USER_007393,responsible_borrower,4,0,122.0703125,112
USER_007394,occasional_borrower,2,0,78.125,104
USER_007395,responsible_borrower,4,0,122.0703125,109
USER_007396,risky_borrower,2,2,50.0,90
USER_007397,risky_borrower,4,1,50.0,101
USER_007398,non_borrower,0,-1,0.0,111
USER_007399,responsible_borrower,2,0,78.125,92
USER_007400,non_borrower,0,-1,0.0,98
USER_007401,risky_borrower,6,1,50.0,97
USER_007402,responsible_borrower,3,0,97.65625,101
USER_007403,responsible_borrower,2,0,78.125,112
USER_007404,non_borrower,0,-1,0.0,89
USER_007405,occasional_borrower,2,1,50.0,118
USER_007406,responsible_borrower,2,0,78.125,106
USER_007407,occasional_borrower,2,1,62.5,132
USER_007408,non_borrower,0,-1,0.0,96
USER_007409,non_borrower,0,-1,0.0,113
USER_007410,responsible_borrower,3,1,78.125,107
USER_007411,responsible_borrower,4,0,122.0703125,103
USER_007412,non_borrower,0,-1,0.0,91
USER_007413,non_borrower,0,-1,0.0,122
USER_007414,non_borrower,0,-1,0.0,99
USER_007415,non_borrower,0,-1,0.0,99
USER_007416,non_borrower,0,-1,0.0,102
USER_007417,occasional_borrower,2,1,50.0,113
USER_007418,responsible_borrower,2,1,62.5,106
USER_007419,occasional_borrower,2,1,62.5,94
USER_007420,responsible_borrower,2,0,78.125,105
USER_007421,defaulter,1,2,50.0,102
USER_007422,responsible_borrower,2,0,78.125,122
USER_007423,responsible_borrower,4,1,97.65625,95
USER_007424,defaulter,1,2,50.0,106
USER_007425,non_borrower,0,-1,0.0,97
USER_007426,non_borrower,0,-1,0.0,99
USER_007427,non_borrower,0,-1,0.0,90
USER_007428,responsible_borrower,4,0,122.0703125,106
USER_007429,occasional_borrower,1,0,62.5,121
USER_007430,risky_borrower,4,1,50.0,109
USER_007431,responsible_borrower,2,0,78.125,91
USER_007432,responsible_borrower,3,1,78.125,114
USER_007433,non_borrower,0,-1,0.0,82
USER_007434,risky_borrower,1,2,50.0,128
USER_007435,responsible_borrower,4,0,122.0703125,93
USER_007436,non_borrower,0,-1,0.0,101
USER_007437,responsible_borrower,3,1,78.125,114
USER_007438,risky_borrower,6,2,50.0,94
USER_007439,non_borrower,0,-1,0.0,102
USER_007440,non_borrower,0,-1,0.0,97
USER_007441,occasional_borrower,1,1,50.0,96
USER_007442,non_borrower,0,-1,0.0,124
USER_007443,non_borrower,0,-1,0.0,94
USER_007444,risky_borrower,6,1,50.0,107
USER_007445,non_borrower,0,-1,0.0,97
USER_007446,risky_borrower,1,2,50.0,102
USER_007447,non_borrower,0,-1,0.0,98
USER_007448,non_borrower,0,-1,0.0,96
USER_007449,non_borrower,0,-1,0.0,102
USER_007450,defaulter,1,2,50.0,94
USER_007451,responsible_borrower,3,0,97.65625,120
USER_007452,risky_borrower,5,1,50.0,94
USER_007453,non_borrower,0,-1,0.0,85
USER_007454,responsible_borrower,4,1,97.65625,119
USER_007455,non_borrower,0,-1,0.0,88
USER_007456,non_borrower,0,-1,0.0,98
USER_007457,non_borrower,0,-1,0.0,100
USER_007458,responsible_borrower,3,1,78.125,108
USER_007459,risky_borrower,1,2,50.0,84
USER_007460,non_borrower,0,-1,0.0,110
USER_007461,non_borrower,0,-1,0.0,96
USER_007462,responsible_borrower,3,1,78.125,112
USER_007463,responsible_borrower,4,0,122.0703125,107
USER_007464,responsible_borrower,4,0,122.0703125,113
USER_007465,non_borrower,0,-1,0.0,85
USER_007466,responsible_borrower,2,0,78.125,112
USER_007467,non_borrower,0,-1,0.0,94
USER_007468,occasional_borrower,1,0,62.5,105
USER_007469,non_borrower,0,-1,0.0,93
USER_007470,non_borrower,0,-1,0.0,90
USER_007471,responsible_borrower,4,1,78.125,97
USER_007472,occasional_borrower,1,1,50.0,91
USER_007473,occasional_borrower,1,0,62.5,90
USER_007474,responsible_borrower,3,1,78.125,92
USER_007475,responsible_borrower,3,0,97.65625,92
USER_007476,responsible_borrower,3,0,97.65625,110
USER_007477,non_borrower,0,-1,0.0,91
USER_007478,occasional_borrower,1,1,50.0,106
USER_007479,responsible_borrower,4,1,97.65625,109
USER_007480,occasional_borrower,1,1,50.0,87
USER_007481,non_borrower,0,-1,0.0,104
USER_007482,non_borrower,0,-1,0.0,95
USER_007483,responsible_borrower,3,0,97.65625,119
USER_007484,risky_borrower,5,1,50.0,114
USER_007485,non_borrower,0,-1,0.0,109
USER_007486,responsible_borrower,3,0,97.65625,98
USER_007487,occasional_borrower,1,0,62.5,95
USER_007488,responsible_borrower,4,1,78.125,109
USER_007489,defaulter,1,2,50.0,77
USER_007490,responsible_borrower,2,0,78.125,106
USER_007491,responsible_borrower,2,0,78.125,102
USER_007492,non_borrower,0,-1,0.0,100
USER_007493,responsible_borrower,3,0,97.65625,105
USER_007494,non_borrower,0,-1,0.0,119
USER_007495,risky_borrower,5,2,50.0,123
USER_007496,defaulter,1,2,50.0,83
USER_007497,non_borrower,0,-1,0.0,102
USER_007498,responsible_borrower,2,0,78.125,105
USER_007499,non_borrower,0,-1,0.0,104
USER_007500,occasional_borrower,2,1,50.0,123
USER_007501,non_borrower,0,-1,0.0,96
USER_007502,non_borrower,0,-1,0.0,111
USER_007503,occasional_borrower,1,1,50.0,101
USER_007504,non_borrower,0,-1,0.0,105
USER_007505,occasional_borrower,1,0,62.5,106
USER_007506,responsible_borrower,4,0,122.0703125,105
USER_007507,non_borrower,0,-1,0.0,87
USER_007508,responsible_borrower,3,0,97.65625,108
USER_007509,non_borrower,0,-1,0.0,103
USER_007510,responsible_borrower,4,0,122.0703125,125
USER_007511,risky_borrower,2,2,50.0,95
USER_007512,occasional_borrower,2,1,62.5,107
USER_007513,responsible_borrower,2,0,78.125,100
USER_007514,non_borrower,0,-1,0.0,93
USER_007515,responsible_borrower,4,1,97.65625,98
USER_007516,responsible_borrower,2,1,62.5,119
USER_007517,non_borrower,0,-1,0.0,91
USER_007518,non_borrower,0,-1,0.0,101
USER_007519,responsible_borrower,3,0,97.65625,89
USER_007520,responsible_borrower,3,0,97.65625,106
USER_007521,non_borrower,0,-1,0.0,78
USER_007522,non_borrower,0,-1,0.0,100
USER_007523,responsible_borrower,2,0,78.125,106
USER_007524,responsible_borrower,3,0,97.65625,124
USER_007525,non_borrower,0,-1,0.0,102
USER_007526,responsible_borrower,3,0,97.65625,92
USER_007527,risky_borrower,6,1,50.0,116
USER_007528,responsible_borrower,2,0,78.125,113
USER_007529,responsible_borrower,2,0,78.125,87
USER_007530,responsible_borrower,3,1,78.125,102
USER_007531,responsible_borrower,4,0,122.0703125,100
USER_007532,occasional_borrower,2,1,62.5,108
USER_007533,non_borrower,0,-1,0.0,110
USER_007534,non_borrower,0,-1,0.0,111
USER_007535,responsible_borrower,2,0,78.125,101
USER_007536,responsible_borrower,4,0,122.0703125,102
USER_007537,occasional_borrower,1,0,62.5,110
USER_007538,non_borrower,0,-1,0.0,97
USER_007539,non_borrower,0,-1,0.0,94
USER_007540,risky_borrower,2,2,50.0,107
USER_007541,non_borrower,0,-1,0.0,112
USER_007542,occasional_borrower,2,1,62.5,113
USER_007543,non_borrower,0,-1,0.0,101
USER_007544,non_borrower,0,-1,0.0,109
USER_007545,responsible_borrower,3,0,97.65625,112
USER_007546,responsible_borrower,2,0,78.125,101
USER_007547,responsible_borrower,3,1,78.125,90
USER_007548,occasional_borrower,2,1,50.0,126
USER_007549,responsible_borrower,4,0,122.0703125,105
USER_007550,occasional_borrower,2,1,62.5,108
USER_007551,responsible_borrower,3,0,97.65625,111
USER_007552,defaulter,1,2,50.0,98
USER_007553,occasional_borrower,1,1,50.0,94
USER_007554,responsible_borrower,4,0,122.0703125,116
USER_007555,non_borrower,0,-1,0.0,94
USER_007556,responsible_borrower,3,1,78.125,85
USER_007557,non_borrower,0,-1,0.0,105
USER_007558,responsible_borrower,4,0,122.0703125,120
USER_007559,responsible_borrower,3,1,78.125,103
USER_007560,risky_borrower,4,1,50.0,111
USER_007561,responsible_borrower,4,1,97.65625,98
USER_007562,occasional_borrower,2,2,50.0,120
USER_007563,responsible_borrower,4,0,122.0703125,104
USER_007564,non_borrower,0,-1,0.0,107
USER_007565,risky_borrower,1,2,50.0,102
USER_007566,responsible_borrower,3,1,62.5,107
USER_007567,risky_borrower,4,1,50.0,119
USER_007568,risky_borrower,4,1,50.0,120
USER_007569,responsible_borrower,2,0,78.125,105
USER_007570,responsible_borrower,3,0,97.65625,105
USER_007571,non_borrower,0,-1,0.0,105
USER_007572,non_borrower,0,-1,0.0,108
USER_007573,non_borrower,0,-1,0.0,96
USER_007574,non_borrower,0,-1,0.0,88
USER_007575,responsible_borrower,2,0,78.125,124
USER_007576,responsible_borrower,4,0,122.0703125,100
USER_007577,responsible_borrower,4,1,97.65625,97
USER_007578,responsible_borrower,2,0,78.125,107
USER_007579,responsible_borrower,3,0,97.65625,88
USER_007580,non_borrower,0,-1,0.0,95
USER_007581,non_borrower,0,-1,0.0,102
USER_007582,occasional_borrower,2,1,50.0,112
USER_007583,non_borrower,0,-1,0.0,101
USER_007584,responsible_borrower,2,0,78.125,106
USER_007585,responsible_borrower,2,0,78.125,113
USER_007586,responsible_borrower,3,1,78.125,103
USER_007587,responsible_borrower,2,0,78.125,123
USER_007588,non_borrower,0,-1,0.0,80
USER_007589,risky_borrower,4,1,50.0,97
USER_007590,non_borrower,0,-1,0.0,102
USER_007591,occasional_borrower,1,0,62.5,122
USER_007592,non_borrower,0,-1,0.0,102
USER_007593,risky_borrower,3,2,50.0,109
USER_007594,non_borrower,0,-1,0.0,107
USER_007595,occasional_borrower,1,0,62.5,96
USER_007596,occasional_borrower,1,1,50.0,96
USER_007597,non_borrower,0,-1,0.0,97
USER_007598,responsible_borrower,4,0,122.0703125,105
USER_007599,risky_borrower,1,2,50.0,103
USER_007600,non_borrower,0,-1,0.0,77
USER_007601,non_borrower,0,-1,0.0,83
USER_007602,non_borrower,0,-1,0.0,102
USER_007603,non_borrower,0,-1,0.0,83
USER_007604,responsible_borrower,3,0,97.65625,118
USER_007605,non_borrower,0,-1,0.0,106
USER_007606,responsible_borrower,4,0,122.0703125,118
USER_007607,non_borrower,0,-1,0.0,96
USER_007608,occasional_borrower,2,1,62.5,112
USER_007609,non_borrower,0,-1,0.0,88
USER_007610,occasional_borrower,2,1,62.5,122
USER_007611,non_borrower,0,-1,0.0,105
USER_007612,occasional_borrower,1,0,62.5,108
USER_007613,defaulter,1,2,50.0,98
USER_007614,non_borrower,0,-1,0.0,115
USER_007615,non_borrower,0,-1,0.0,118
USER_007616,occasional_borrower,2,1,50.0,81
USER_007617,non_borrower,0,-1,0.0,92
USER_007618,risky_borrower,4,1,50.0,109
USER_007619,responsible_borrower,4,0,122.0703125,96
USER_007620,non_borrower,0,-1,0.0,103
USER_007621,occasional_borrower,1,0,62.5,118
USER_007622,non_borrower,0,-1,0.0,104
USER_007623,responsible_borrower,2,0,78.125,115
USER_007624,responsible_borrower,3,1,78.125,88
USER_007625,responsible_borrower,4,0,122.0703125,106
USER_007626,non_borrower,0,-1,0.0,105
USER_007627,non_borrower,0,-1,0.0,95
USER_007628,responsible_borrower,3,1,78.125,98
USER_007629,responsible_borrower,3,1,78.125,99
USER_007630,responsible_borrower,4,0,122.0703125,116
USER_007631,responsible_borrower,2,0,78.125,113
USER_007632,non_borrower,0,-1,0.0,112
USER_007633,responsible_borrower,4,0,122.0703125,101
USER_007634,non_borrower,0,-1,0.0,94
USER_007635,non_borrower,0,-1,0.0,114
USER_007636,defaulter,1,2,50.0,95
USER_007637,non_borrower,0,-1,0.0,77
USER_007638,non_borrower,0,-1,0.0,75
USER_007639,responsible_borrower,2,0,78.125,119
USER_007640,non_borrower,0,-1,0.0,106
USER_007641,responsible_borrower,3,0,97.65625,110
USER_007642,non_borrower,0,-1,0.0,103
USER_007643,non_borrower,0,-1,0.0,87
USER_007644,defaulter,1,2,50.0,105
USER_007645,defaulter,1,2,50.0,96
USER_007646,occasional_borrower,2,0,78.125,127
USER_007647,non_borrower,0,-1,0.0,109
USER_007648,responsible_borrower,2,0,78.125,122
USER_007649,risky_borrower,1,2,50.0,106
USER_007650,responsible_borrower,4,0,122.0703125,101
USER_007651,occasional_borrower,1,1,50.0,97
USER_007652,non_borrower,0,-1,0.0,104
USER_007653,responsible_borrower,3,0,97.65625,105
USER_007654,non_borrower,0,-1,0.0,103
USER_007655,non_borrower,0,-1,0.0,101
USER_007656,occasional_borrower,1,0,62.5,99
USER_007657,non_borrower,0,-1,0.0,102
USER_007658,non_borrower,0,-1,0.0,98
USER_007659,non_borrower,0,-1,0.0,101
USER_007660,responsible_borrower,2,0,78.125,112
USER_007661,non_borrower,0,-1,0.0,114
USER_007662,responsible_borrower,4,1,97.65625,93
USER_007663,responsible_borrower,2,0,78.125,102
USER_007664,non_borrower,0,-1,0.0,84
USER_007665,responsible_borrower,4,0,122.0703125,103
USER_007666,responsible_borrower,2,0,78.125,99
USER_007667,responsible_borrower,3,1,78.125,100
USER_007668,non_borrower,0,-1,0.0,110
USER_007669,responsible_borrower,2,0,78.125,100
USER_007670,non_borrower,0,-1,0.0,114
USER_007671,responsible_borrower,2,0,78.125,105
USER_007672,non_borrower,0,-1,0.0,104
USER_007673,occasional_borrower,1,0,62.5,111
USER_007674,occasional_borrower,1,0,62.5,111
USER_007675,responsible_borrower,4,0,122.0703125,103
USER_007676,occasional_borrower,1,1,50.0,86
USER_007677,non_borrower,0,-1,0.0,90
USER_007678,responsible_borrower,3,0,97.65625,95
USER_007679,non_borrower,0,-1,0.0,98
USER_007680,non_borrower,0,-1,0.0,97
USER_007681,responsible_borrower,3,0,97.65625,114
USER_007682,responsible_borrower,3,0,97.65625,115
USER_007683,non_borrower,0,-1,0.0,103
USER_007684,defaulter,1,2,50.0,117
USER_007685,responsible_borrower,3,0,97.65625,99
USER_007686,responsible_borrower,4,0,122.0703125,100
USER_007687,non_borrower,0,-1,0.0,91
USER_007688,occasional_borrower,2,1,62.5,89
USER_007689,risky_borrower,1,2,50.0,113
USER_007690,responsible_borrower,2,0,78.125,109
USER_007691,responsible_borrower,3,0,97.65625,112
USER_007692,risky_borrower,5,2,50.0,117
USER_007693,responsible_borrower,3,0,97.65625,113
USER_007694,non_borrower,0,-1,0.0,107
USER_007695,defaulter,1,2,50.0,93
USER_007696,occasional_borrower,2,1,62.5,100
USER_007697,non_borrower,0,-1,0.0,77
USER_007698,non_borrower,0,-1,0.0,95
USER_007699,non_borrower,0,-1,0.0,99
USER_007700,responsible_borrower,2,0,78.125,120
USER_007701,non_borrower,0,-1,0.0,104
USER_007702,risky_borrower,4,1,50.0,102
USER_007703,non_borrower,0,-1,0.0,102
USER_007704,responsible_borrower,3,0,97.65625,98
USER_007705,occasional_borrower,1,0,62.5,106
USER_007706,responsible_borrower,4,0,122.0703125,112
USER_007707,non_borrower,0,-1,0.0,98
USER_007708,non_borrower,0,-1,0.0,89
USER_007709,non_borrower,0,-1,0.0,108
USER_007710,responsible_borrower,3,0,97.65625,105
USER_007711,non_borrower,0,-1,0.0,108
USER_007712,responsible_borrower,4,0,122.0703125,115
USER_007713,non_borrower,0,-1,0.0,94
USER_007714,occasional_borrower,2,1,62.5,114
USER_007715,non_borrower,0,-1,0.0,96
USER_007716,non_borrower,0,-1,0.0,110
USER_007717,responsible_borrower,2,0,78.125,111
USER_007718,risky_borrower,4,1,50.0,113
USER_007719,defaulter,1,2,50.0,97
USER_007720,responsible_borrower,3,0,97.65625,90
USER_007721,non_borrower,0,-1,0.0,103
USER_007722,non_borrower,0,-1,0.0,112
USER_007723,non_borrower,0,-1,0.0,102
USER_007724,non_borrower,0,-1,0.0,101
USER_007725,non_borrower,0,-1,0.0,115
USER_007726,responsible_borrower,2,0,78.125,106
USER_007727,non_borrower,0,-1,0.0,87
USER_007728,responsible_borrower,4,0,122.0703125,109
USER_007729,occasional_borrower,1,0,62.5,113
USER_007730,non_borrower,0,-1,0.0,108
USER_007731,responsible_borrower,2,0,78.125,90
USER_007732,defaulter,1,2,50.0,102
USER_007733,non_borrower,0,-1,0.0,98
USER_007734,responsible_borrower,2,0,78.125,116
USER_007735,non_borrower,0,-1,0.0,118
USER_007736,responsible_borrower,2,1,62.5,100
USER_007737,responsible_borrower,2,0,78.125,108
USER_007738,responsible_borrower,2,0,78.125,94
USER_007739,responsible_borrower,4,0,122.0703125,124
USER_007740,responsible_borrower,2,1,62.5,96
USER_007741,responsible_borrower,3,0,97.65625,90
USER_007742,occasional_borrower,1,2,50.0,93
USER_007743,occasional_borrower,2,1,62.5,112
USER_007744,responsible_borrower,3,0,97.65625,88
USER_007745,non_borrower,0,-1,0.0,110
USER_007746,non_borrower,0,-1,0.0,80
USER_007747,occasional_borrower,1,0,62.5,99
USER_007748,non_borrower,0,-1,0.0,95
USER_007749,responsible_borrower,4,0,122.0703125,107
USER_007750,risky_borrower,6,1,50.0,113
USER_007751,responsible_borrower,4,0,122.0703125,117
USER_007752,non_borrower,0,-1,0.0,116
USER_007753,non_borrower,0,-1,0.0,101
USER_007754,responsible_borrower,3,0,97.65625,102
USER_007755,risky_borrower,4,2,50.0,105
USER_007756,responsible_borrower,4,0,122.0703125,91
USER_007757,non_borrower,0,-1,0.0,105
USER_007758,occasional_borrower,2,1,62.5,86
USER_007759,risky_borrower,5,2,50.0,113
USER_007760,non_borrower,0,-1,0.0,92
USER_007761,occasional_borrower,1,0,62.5,98
USER_007762,occasional_borrower,1,0,62.5,87
USER_007763,risky_borrower,4,2,50.0,107
USER_007764,occasional_borrower,1,1,50.0,93
USER_007765,responsible_borrower,3,0,97.65625,106
USER_007766,non_borrower,0,-1,0.0,111
USER_007767,non_borrower,0,-1,0.0,108
USER_007768,occasional_borrower,2,0,78.125,104
USER_007769,responsible_borrower,2,0,78.125,110
USER_007770,non_borrower,0,-1,0.0,117
USER_007771,non_borrower,0,-1,0.0,91
USER_007772,non_borrower,0,-1,0.0,107
USER_007773,risky_borrower,5,1,50.0,100
USER_007774,non_borrower,0,-1,0.0,99
USER_007775,occasional_borrower,2,1,62.5,92
USER_007776,occasional_borrower,1,0,62.5,88
USER_007777,non_borrower,0,-1,0.0,93
USER_007778,non_borrower,0,-1,0.0,124
USER_007779,risky_borrower,1,2,50.0,112
USER_007780,non_borrower,0,-1,0.0,102
USER_007781,non_borrower,0,-1,0.0,100
USER_007782,risky_borrower,1,2,50.0,102
USER_007783,non_borrower,0,-1,0.0,99
USER_007784,responsible_borrower,4,0,122.0703125,105
USER_007785,responsible_borrower,3,0,97.65625,96
USER_007786,non_borrower,0,-1,0.0,85
USER_007787,non_borrower,0,-1,0.0,96
USER_007788,non_borrower,0,-1,0.0,108
USER_007789,responsible_borrower,4,0,122.0703125,112
USER_007790,non_borrower,0,-1,0.0,100
USER_007791,non_borrower,0,-1,0.0,111
USER_007792,occasional_borrower,1,1,50.0,105
USER_007793,responsible_borrower,2,0,78.125,106
USER_007794,occasional_borrower,1,0,62.5,102
USER_007795,responsible_borrower,4,0,122.0703125,109
USER_007796,responsible_borrower,4,1,97.65625,109
USER_007797,occasional_borrower,2,1,62.5,92
USER_007798,responsible_borrower,4,0,122.0703125,93
USER_007799,non_borrower,0,-1,0.0,94
USER_007800,non_borrower,0,-1,0.0,106
USER_007801,non_borrower,0,-1,0.0,104
USER_007802,defaulter,1,2,50.0,106
USER_007803,non_borrower,0,-1,0.0,102
USER_007804,responsible_borrower,2,0,78.125,110
USER_007805,non_borrower,0,-1,0.0,93
USER_007806,defaulter,1,2,50.0,124
USER_007807,non_borrower,0,-1,0.0,103
USER_007808,non_borrower,0,-1,0.0,98
USER_007809,non_borrower,0,-1,0.0,92
USER_007810,non_borrower,0,-1,0.0,93
USER_007811,non_borrower,0,-1,0.0,99
USER_007812,risky_borrower,1,2,50.0,108
USER_007813,responsible_borrower,3,0,97.65625,105
USER_007814,non_borrower,0,-1,0.0,100
USER_007815,responsible_borrower,2,0,78.125,111
USER_007816,non_borrower,0,-1,0.0,87
USER_007817,responsible_borrower,4,0,122.0703125,107
USER_007818,responsible_borrower,2,0,78.125,97
USER_007819,occasional_borrower,1,1,50.0,105
USER_007820,occasional_borrower,2,1,62.5,101
USER_007821,non_borrower,0,-1,0.0,98
USER_007822,responsible_borrower,3,0,97.65625,107
USER_007823,occasional_borrower,1,1,50.0,108
USER_007824,responsible_borrower,3,0,97.65625,92
USER_007825,occasional_borrower,2,1,50.0,89
USER_007826,responsible_borrower,3,1,78.125,88
USER_007827,responsible_borrower,4,0,122.0703125,113
USER_007828,non_borrower,0,-1,0.0,93
USER_007829,non_borrower,0,-1,0.0,106
USER_007830,responsible_borrower,3,1,78.125,93
USER_007831,non_borrower,0,-1,0.0,94
USER_007832,responsible_borrower,2,0,78.125,91
USER_007833,non_borrower,0,-1,0.0,96
USER_007834,responsible_borrower,4,0,122.0703125,102
USER_007835,non_borrower,0,-1,0.0,109
USER_007836,risky_borrower,5,1,50.0,109
USER_007837,occasional_borrower,1,0,62.5,102
USER_007838,non_borrower,0,-1,0.0,113
USER_007839,responsible_borrower,2,0,78.125,110
USER_007840,non_borrower,0,-1,0.0,89
USER_007841,non_borrower,0,-1,0.0,95
USER_007842,responsible_borrower,4,1,78.125,118
USER_007843,non_borrower,0,-1,0.0,116
USER_007844,non_borrower,0,-1,0.0,119
USER_007845,non_borrower,0,-1,0.0,90
USER_007846,responsible_borrower,2,1,62.5,91
USER_007847,responsible_borrower,4,1,78.125,104
USER_007848,non_borrower,0,-1,0.0,113
USER_007849,non_borrower,0,-1,0.0,101
USER_007850,non_borrower,0,-1,0.0,105
USER_007851,non_borrower,0,-1,0.0,89
USER_007852,occasional_borrower,2,1,50.0,113
USER_007853,non_borrower,0,-1,0.0,84
USER_007854,responsible_borrower,4,1,97.65625,111
USER_007855,risky_borrower,3,2,50.0,105
USER_007856,responsible_borrower,4,0,122.0703125,110
USER_007857,responsible_borrower,3,0,97.65625,93
USER_007858,risky_borrower,2,2,50.0,110
USER_007859,non_borrower,0,-1,0.0,110
USER_007860,non_borrower,0,-1,0.0,88
USER_007861,responsible_borrower,3,0,97.65625,109
USER_007862,responsible_borrower,4,1,97.65625,94
USER_007863,risky_borrower,1,2,50.0,94
USER_007864,non_borrower,0,-1,0.0,110
USER_007865,risky_borrower,4,1,50.0,114
USER_007866,responsible_borrower,4,1,78.125,117
USER_007867,responsible_borrower,2,0,78.125,121
USER_007868,responsible_borrower,3,0,97.65625,106
USER_007869,non_borrower,0,-1,0.0,96
USER_007870,responsible_borrower,4,0,122.0703125,101
USER_007871,responsible_borrower,4,1,97.65625,105
USER_007872,non_borrower,0,-1,0.0,90
USER_007873,occasional_borrower,1,1,50.0,93
USER_007874,non_borrower,0,-1,0.0,104
USER_007875,occasional_borrower,1,0,62.5,107
USER_007876,responsible_borrower,4,0,122.0703125,105
USER_007877,non_borrower,0,-1,0.0,112
USER_007878,non_borrower,0,-1,0.0,127
USER_007879,risky_borrower,5,1,50.0,107
USER_007880,responsible_borrower,3,0,97.65625,122
USER_007881,responsible_borrower,3,0,97.65625,99
USER_007882,occasional_borrower,1,0,62.5,117
USER_007883,non_borrower,0,-1,0.0,89
USER_007884,occasional_borrower,2,1,62.5,97
USER_007885,non_borrower,0,-1,0.0,91
USER_007886,non_borrower,0,-1,0.0,97
USER_007887,non_borrower,0,-1,0.0,111
USER_007888,risky_borrower,2,2,50.0,113
USER_007889,occasional_borrower,1,0,62.5,93
USER_007890,non_borrower,0,-1,0.0,99
USER_007891,non_borrower,0,-1,0.0,94
USER_007892,responsible_borrower,2,0,78.125,93
USER_007893,risky_borrower,3,2,50.0,100
USER_007894,non_borrower,0,-1,0.0,125
USER_007895,responsible_borrower,3,1,78.125,111
USER_007896,responsible_borrower,4,0,122.0703125,107
USER_007897,responsible_borrower,4,0,122.0703125,96
USER_007898,occasional_borrower,1,0,62.5,119
USER_007899,non_borrower,0,-1,0.0,100
USER_007900,non_borrower,0,-1,0.0,104
USER_007901,responsible_borrower,4,1,97.65625,101
USER_007902,non_borrower,0,-1,0.0,97
USER_007903,responsible_borrower,2,1,62.5,108
USER_007904,non_borrower,0,-1,0.0,101
USER_007905,non_borrower,0,-1,0.0,84
USER_007906,responsible_borrower,3,0,97.65625,91
USER_007907,non_borrower,0,-1,0.0,107
USER_007908,responsible_borrower,2,0,78.125,97
USER_007909,occasional_borrower,2,0,78.125,102
USER_007910,occasional_borrower,2,1,62.5,92
USER_007911,risky_borrower,5,1,50.0,123
USER_007912,risky_borrower,3,2,50.0,97
USER_007913,risky_borrower,1,2,50.0,94
USER_007914,non_borrower,0,-1,0.0,94
USER_007915,occasional_borrower,2,0,78.125,106
USER_007916,responsible_borrower,3,0,97.65625,109
USER_007917,risky_borrower,3,2,50.0,98
USER_007918,occasional_borrower,2,1,62.5,113
USER_007919,responsible_borrower,3,1,62.5,107
USER_007920,responsible_borrower,3,0,97.65625,130
USER_007921,occasional_borrower,1,2,50.0,101
USER_007922,non_borrower,0,-1,0.0,105
USER_007923,defaulter,1,2,50.0,108
USER_007924,responsible_borrower,4,0,122.0703125,124
USER_007925,non_borrower,0,-1,0.0,103
USER_007926,responsible_borrower,4,0,122.0703125,117
USER_007927,non_borrower,0,-1,0.0,98
USER_007928,occasional_borrower,2,1,62.5,88
USER_007929,non_borrower,0,-1,0.0,98
USER_007930,non_borrower,0,-1,0.0,108
USER_007931,non_borrower,0,-1,0.0,104
USER_007932,risky_borrower,6,1,50.0,110
USER_007933,occasional_borrower,2,1,62.5,113
USER_007934,responsible_borrower,3,0,97.65625,112
USER_007935,responsible_borrower,4,0,122.0703125,105
USER_007936,responsible_borrower,4,0,122.0703125,116
USER_007937,non_borrower,0,-1,0.0,102
USER_007938,responsible_borrower,4,0,122.0703125,114
USER_007939,responsible_borrower,3,0,97.65625,111
USER_007940,occasional_borrower,2,1,62.5,104
USER_007941,responsible_borrower,2,0,78.125,116
USER_007942,responsible_borrower,4,1,97.65625,112
USER_007943,non_borrower,0,-1,0.0,100
USER_007944,responsible_borrower,4,0,122.0703125,99
USER_007945,risky_borrower,5,1,50.0,103
USER_007946,occasional_borrower,1,0,62.5,116
USER_007947,non_borrower,0,-1,0.0,82
USER_007948,risky_borrower,3,2,50.0,90
USER_007949,non_borrower,0,-1,0.0,112
USER_007950,responsible_borrower,2,0,78.125,102
USER_007951,non_borrower,0,-1,0.0,113
USER_007952,non_borrower,0,-1,0.0,92
USER_007953,non_borrower,0,-1,0.0,91
