transaction_amount,transaction_type,time_of_day,is_first_time_recipient,urgency_indicator,amount_unusual_for_user,transaction_speed,agent_location_risk,transaction_region,unusual_hours_for_region,multiple_quick_attempts,session_duration_seconds,is_fraud,fraud_type
316.1925417,cash-in,night,0,0,1,normal,medium,same_region,0,0,410.4042296,0,legitimate
101.5965115,cash-in,afternoon,1,0,0,normal,medium,same_region,0,0,297.9832923,0,legitimate
57.35132632,cash-in,morning,0,0,0,normal,low,same_region,0,0,1450.989141,0,legitimate
25.84882385,cash-out,morning,0,0,0,normal,low,same_region,1,0,231.9760007,0,legitimate
678.9075511,transfer,night,0,0,1,normal,low,same_region,1,0,138.4026571,1,legitimate
103.9033584,cash-in,morning,0,0,0,normal,low,same_region,0,0,213.9398985,0,legitimate
90.42456593,cash-in,afternoon,0,0,1,normal,low,same_region,1,1,221.2137356,0,legitimate
321.6231079,cash-out,night,0,0,0,normal,low,same_region,1,0,62.24199632,0,legitimate
466.8837114,cash-in,night,1,1,0,normal,low,same_region,0,0,463.2337961,1,legitimate
243.7167527,cash-out,morning,0,1,1,normal,low,same_region,1,0,168.771388,0,legitimate
129.1737014,transfer,night,0,1,1,normal,low,same_region,0,0,330.934624,0,legitimate
162.4758258,cash-in,morning,0,1,0,normal,low,same_region,0,0,1040.461026,0,legitimate
510.1442341,cash-out,night,0,0,1,normal,high,same_region,1,0,321.9005675,0,legitimate
117.4616741,cash-in,morning,1,0,0,normal,low,same_region,1,0,504.0322151,0,legitimate
148.6077236,cash-in,night,1,0,0,normal,low,same_region,1,0,52.63310293,0,legitimate
76.01395438,cash-in,afternoon,1,0,1,normal,medium,same_region,0,0,222.5875791,0,legitimate
122.0021495,cash-in,morning,1,0,1,immediate,medium,same_region,0,0,330.0453217,0,legitimate
610.8592805,transfer,afternoon,0,1,1,normal,low,different_region,0,0,331.5925941,0,legitimate
136.5710558,transfer,afternoon,0,1,0,normal,low,same_region,1,0,309.4493812,0,legitimate
313.4010576,cash-in,morning,1,0,1,normal,low,different_region,0,0,67.52310755,0,legitimate
317.110579,cash-in,afternoon,0,0,0,normal,high,same_region,0,0,234.6159582,0,sim_swap
271.4487803,transfer,night,1,0,1,normal,high,same_region,1,0,581.4281913,0,legitimate
50.9815619,transfer,night,0,0,0,normal,medium,same_region,1,0,563.1082213,0,legitimate
248.7536861,cash-out,night,0,0,1,immediate,medium,same_region,0,0,417.3746369,1,legitimate
313.115091,cash-in,night,1,1,1,normal,medium,same_region,0,0,242.3905544,0,legitimate
95.39234004,cash-in,afternoon,0,0,0,normal,low,same_region,0,0,151.1620027,0,legitimate
107.5440284,cash-in,afternoon,0,0,0,normal,medium,same_region,0,1,235.8452171,0,legitimate
66.82179467,cash-out,night,1,1,1,normal,low,same_region,0,0,412.1028935,0,legitimate
277.6901305,cash-in,morning,1,1,0,normal,low,same_region,0,0,49.54107328,0,legitimate
170.6792286,transfer,morning,1,0,1,immediate,medium,same_region,0,0,0.01421891797,0,identity_theft
32.32087533,cash-in,night,0,0,0,normal,low,same_region,1,0,293.2256409,0,legitimate
127.7544407,cash-in,night,0,0,0,normal,high,same_region,0,1,1155.060509,0,legitimate
86.81206277,cash-out,morning,0,0,0,normal,low,same_region,0,0,346.0198324,0,legitimate
114.1647738,transfer,afternoon,0,0,0,normal,low,different_region,1,0,355.6055552,0,legitimate
118.7715817,cash-in,night,0,0,0,normal,high,different_region,1,0,72.29039994,0,legitimate
173.9377434,transfer,afternoon,0,1,0,normal,low,same_region,0,0,124.5878852,0,legitimate
151.557545,cash-out,morning,0,0,0,normal,low,same_region,0,0,491.8276004,0,social_engineering
3113.002841,transfer,afternoon,0,0,1,normal,low,same_region,0,0,652.4725842,0,legitimate
991.4516448,cash-in,afternoon,0,0,0,normal,low,same_region,0,0,715.3030312,1,legitimate
189.6225218,transfer,afternoon,0,0,0,normal,low,same_region,0,0,859.4952221,0,legitimate
33.20111973,cash-out,morning,0,1,0,normal,medium,different_region,0,0,174.2575414,0,legitimate
15.29598804,cash-out,morning,1,0,1,normal,low,same_region,0,0,782.9864224,1,legitimate
55.80149384,transfer,afternoon,0,0,0,normal,low,same_region,0,0,331.0255959,0,legitimate
212.6821127,cash-in,morning,0,0,1,normal,low,same_region,0,0,403.5777653,0,legitimate
570.9114979,transfer,night,1,1,0,normal,high,same_region,0,0,398.4343221,0,legitimate
1165.68026,cash-out,afternoon,0,0,0,normal,low,same_region,0,0,280.9444371,0,legitimate
246.1360709,cash-out,night,1,0,1,immediate,medium,same_region,1,1,388.6208799,0,legitimate
248.042976,cash-out,night,0,0,0,normal,low,same_region,0,1,54.58023187,0,legitimate
16.94365636,cash-in,night,1,0,0,normal,low,same_region,0,0,236.7971337,0,legitimate
238.5637383,cash-out,morning,0,1,1,immediate,low,same_region,0,0,823.8534772,0,legitimate
61.2521982,cash-in,night,0,0,0,normal,low,same_region,0,1,13.63877587,0,legitimate
84.83051149,cash-in,morning,1,0,0,normal,low,same_region,0,0,886.1602014,0,legitimate
1748.471448,cash-in,night,0,0,1,normal,high,same_region,1,0,499.7296804,0,legitimate
122.6137046,transfer,afternoon,0,1,1,normal,low,same_region,1,1,231.2884531,0,legitimate
145.5598373,cash-out,morning,1,0,0,normal,low,same_region,0,0,315.0405452,0,legitimate
72.33594852,cash-in,night,0,0,1,normal,high,same_region,0,1,149.3222909,0,legitimate
199.4242161,transfer,night,0,0,0,normal,low,same_region,0,0,190.7654434,0,legitimate
695.0355185,transfer,night,1,1,1,normal,low,same_region,0,0,543.7822028,0,legitimate
65.13639119,cash-in,morning,0,0,0,normal,low,same_region,0,0,349.4026276,0,legitimate
251.9362725,cash-in,morning,1,0,1,normal,high,same_region,0,0,229.7161321,0,legitimate
82.67971761,cash-out,afternoon,1,0,0,normal,low,same_region,0,0,336.2886157,0,sim_swap
1.561270062,cash-in,morning,1,0,0,normal,low,same_region,0,0,414.937228,0,legitimate
81.83955133,transfer,night,0,1,0,normal,low,same_region,1,0,190.6887549,0,legitimate
126.9424571,transfer,night,0,0,1,normal,medium,same_region,0,0,315.9083982,0,legitimate
332.3612959,cash-in,night,1,1,0,immediate,low,different_region,1,0,172.0284909,0,legitimate
236.0190548,cash-in,afternoon,0,0,0,normal,medium,same_region,0,0,379.4778385,0,legitimate
32.23304813,cash-in,morning,0,0,1,normal,low,same_region,0,0,323.4039076,0,legitimate
359.3159578,transfer,night,0,0,1,normal,low,different_region,0,0,271.1503362,0,legitimate
100.7871385,cash-in,afternoon,0,0,0,immediate,medium,same_region,0,0,104.9533607,0,legitimate
31.4396737,cash-out,night,1,0,1,normal,low,same_region,0,0,121.8568056,0,legitimate
750.3025526,transfer,morning,0,1,0,normal,low,same_region,1,0,886.5355764,0,legitimate
313.7375762,cash-out,night,0,0,1,normal,low,same_region,0,0,76.99098311,0,sim_swap
78.77360408,cash-in,afternoon,0,0,0,normal,high,same_region,0,1,73.38138445,0,legitimate
47.22929343,transfer,afternoon,1,1,0,normal,low,same_region,0,0,308.4490798,0,legitimate
613.5061182,cash-in,night,0,0,1,normal,high,same_region,0,1,28.22532824,0,legitimate
405.5560611,cash-out,night,1,0,1,normal,medium,same_region,0,0,830.5573138,0,legitimate
81.22191623,cash-out,morning,0,0,0,normal,low,same_region,0,0,226.9409215,0,legitimate
98.72497412,transfer,morning,0,0,1,normal,medium,same_region,0,0,81.43281695,0,legitimate
308.8383401,cash-in,night,0,1,0,normal,low,same_region,0,0,1940.740708,0,legitimate
236.2961347,cash-out,afternoon,1,1,1,immediate,medium,same_region,1,1,436.6423449,0,legitimate
3575.359787,cash-in,afternoon,1,1,1,normal,low,different_region,0,0,333.5764774,0,legitimate
368.0816164,cash-in,morning,0,1,0,normal,medium,same_region,0,0,666.5471527,0,legitimate
175.5664409,cash-in,morning,0,0,1,normal,low,different_region,0,0,924.5718636,0,identity_theft
638.8014753,transfer,morning,0,0,1,normal,medium,same_region,0,0,180.9683605,0,legitimate
542.9136746,cash-in,afternoon,0,1,0,normal,low,same_region,0,0,427.4507819,0,legitimate
57.26312863,cash-in,afternoon,0,1,0,normal,low,same_region,0,0,74.92945381,0,legitimate
6225.995408,cash-out,afternoon,0,0,0,immediate,low,same_region,0,0,140.9203366,0,legitimate
687.0096431,cash-out,night,0,0,1,normal,high,same_region,0,0,218.0666709,0,legitimate
596.1708378,cash-out,afternoon,1,1,0,normal,low,different_region,1,0,222.5132933,0,legitimate
334.1075499,transfer,afternoon,0,1,0,normal,low,same_region,0,1,356.4029576,0,legitimate
178.1697663,cash-in,afternoon,0,0,0,normal,medium,same_region,1,1,1704.015242,0,legitimate
1596.044843,cash-in,morning,0,1,0,immediate,low,same_region,1,0,61.54807747,0,legitimate
520.6453365,transfer,afternoon,0,0,1,normal,medium,same_region,1,0,567.7247552,0,legitimate
758.7470654,cash-out,afternoon,0,0,1,normal,low,same_region,0,0,447.7025301,0,legitimate
26.18611181,transfer,night,0,0,0,normal,medium,same_region,0,0,217.3184498,0,legitimate
196.6096404,cash-out,morning,1,1,0,normal,medium,same_region,0,0,8.033546567,0,legitimate
151.4531745,cash-out,morning,0,0,0,normal,medium,same_region,1,0,479.3456721,0,legitimate
808.9804092,transfer,afternoon,0,0,0,normal,medium,different_region,0,0,500.2726769,0,legitimate
463.2563149,transfer,night,1,0,1,normal,high,same_region,1,0,57.42420363,0,legitimate
175.0962653,cash-out,night,0,1,1,normal,low,same_region,0,0,142.1251883,0,legitimate
98.86757189,cash-in,night,1,0,0,normal,high,same_region,0,0,65.53642445,0,legitimate
115.0318228,cash-out,night,0,0,0,normal,low,same_region,0,0,170.4683003,0,legitimate
523.5892726,cash-in,night,1,0,0,immediate,medium,different_region,0,0,424.458747,0,legitimate
62.88846819,transfer,night,0,0,0,normal,medium,same_region,0,0,322.6097091,0,identity_theft
39.34382055,cash-out,morning,1,0,1,normal,low,same_region,0,0,145.7842596,0,legitimate
83.80312386,cash-in,morning,0,0,1,normal,low,same_region,0,0,379.5648356,0,legitimate
207.2413896,cash-out,afternoon,0,0,0,immediate,medium,different_region,0,0,113.31056,0,legitimate
169.510033,cash-out,night,0,0,1,normal,medium,same_region,0,0,275.6191507,0,legitimate
93.19957933,cash-out,afternoon,0,0,1,normal,low,same_region,0,0,314.7780516,0,legitimate
300.7265375,cash-in,morning,0,1,0,normal,medium,different_region,0,0,339.0897454,0,legitimate
33.89378796,cash-out,night,1,0,0,normal,medium,same_region,1,0,199.9692486,0,legitimate
322.547279,cash-in,night,0,0,1,normal,low,same_region,0,1,336.1304187,0,legitimate
80.42172004,cash-out,afternoon,0,0,1,normal,medium,same_region,1,0,321.2624884,0,legitimate
172.9960367,cash-in,morning,1,0,0,normal,low,same_region,0,0,312.2734009,0,legitimate
220.4675099,cash-in,afternoon,1,0,1,immediate,high,same_region,0,0,308.5036056,0,legitimate
729.76452,cash-in,afternoon,1,0,0,normal,medium,different_region,0,0,177.5888711,0,legitimate
463.8487403,cash-in,night,0,0,0,normal,low,same_region,1,0,263.3089838,0,legitimate
39.94687635,cash-in,afternoon,1,1,1,immediate,medium,same_region,1,0,416.7131101,0,legitimate
28.3426589,cash-in,night,0,0,1,normal,low,same_region,0,0,422.4072907,0,legitimate
460.7748192,transfer,morning,0,0,0,immediate,low,same_region,0,0,273.853744,1,legitimate
103.4245886,cash-out,night,0,0,0,normal,low,same_region,0,0,32.1650146,0,legitimate
14.48534931,cash-out,afternoon,0,0,0,normal,low,same_region,0,0,1120.719105,0,legitimate
94.87757027,cash-in,afternoon,0,1,0,normal,low,same_region,0,0,365.2965285,0,legitimate
142.5104633,cash-in,night,0,0,1,normal,low,same_region,0,0,273.6571254,0,legitimate
135.2115565,cash-out,night,0,0,1,normal,low,same_region,0,0,43.74326661,0,legitimate
169.5111872,transfer,morning,0,0,0,normal,low,same_region,0,0,104.4245678,0,legitimate
120.3490466,cash-out,morning,0,0,1,normal,medium,different_region,0,0,181.7394959,0,legitimate
142.0803485,cash-in,morning,0,0,0,normal,high,same_region,0,0,395.4795768,0,identity_theft
50.94088794,cash-in,night,0,0,0,normal,low,same_region,0,0,143.9028717,0,legitimate
69.36828442,cash-in,morning,1,1,0,normal,low,same_region,0,0,89.62822815,0,legitimate
3928.593798,cash-in,night,0,0,0,immediate,medium,different_region,0,0,298.9878465,0,legitimate
506.3082343,cash-out,afternoon,0,0,0,normal,low,same_region,1,0,21.7134805,0,legitimate
406.4300233,cash-in,night,0,0,0,normal,low,same_region,0,0,658.191509,0,identity_theft
330.2422718,cash-out,afternoon,0,0,1,normal,medium,same_region,0,0,539.2171687,0,identity_theft
35.96715422,cash-in,night,0,0,1,normal,low,same_region,0,0,120.0060772,0,legitimate
39.43268935,cash-in,afternoon,1,0,0,normal,low,same_region,0,0,36.45449163,1,legitimate
287.4117531,transfer,night,0,1,0,normal,medium,same_region,0,0,1142.727145,0,legitimate
232.9850772,cash-in,night,0,0,0,immediate,low,same_region,0,0,292.5359254,0,legitimate
215.8111928,cash-out,night,0,1,0,normal,medium,same_region,0,0,97.29005512,0,legitimate
78.49941571,cash-in,night,1,0,0,normal,low,same_region,1,0,27.47455513,0,legitimate
218.402458,cash-out,night,1,1,1,normal,low,same_region,1,0,284.7846465,0,legitimate
49.57017869,transfer,afternoon,0,0,0,normal,low,different_region,0,0,242.4309689,0,legitimate
77.75909201,cash-in,afternoon,0,1,0,normal,low,same_region,0,0,8.565517826,0,legitimate
74.92585677,cash-in,night,0,0,1,immediate,medium,same_region,0,0,101.2616867,0,legitimate
755.3550562,transfer,morning,0,0,1,normal,low,different_region,0,0,67.68834212,0,legitimate
129.5861912,cash-in,night,0,0,0,normal,high,same_region,0,0,223.0903594,0,legitimate
189.2941303,transfer,morning,0,0,0,immediate,low,same_region,1,0,41.61365976,0,legitimate
123.5572839,cash-in,afternoon,0,1,1,normal,medium,same_region,0,0,266.255172,0,legitimate
71.21038917,cash-in,afternoon,1,1,1,normal,medium,same_region,1,0,289.8313269,0,legitimate
81.64621766,cash-in,night,1,0,0,normal,low,different_region,0,0,245.964548,0,legitimate
395.4670328,transfer,afternoon,0,1,1,normal,low,same_region,0,0,26.38135248,0,legitimate
81.59760594,cash-in,night,1,1,1,normal,low,same_region,1,0,541.2733715,0,legitimate
221.957563,cash-in,night,0,0,1,normal,low,same_region,0,0,155.3892976,0,legitimate
156.839355,cash-in,afternoon,1,0,1,normal,low,different_region,0,1,40.58122791,0,legitimate
1113.470875,cash-in,morning,1,1,0,normal,low,same_region,0,0,155.3076132,0,legitimate
87.54574525,cash-out,morning,0,1,1,normal,medium,same_region,1,0,72.37847799,0,legitimate
233.5345275,cash-in,night,0,0,0,normal,medium,same_region,1,0,662.7693354,0,legitimate
108.660496,cash-in,afternoon,1,1,0,normal,medium,same_region,1,1,75.8893074,0,legitimate
89.99897348,cash-out,morning,1,0,0,normal,low,same_region,0,0,216.8312002,0,legitimate
501.6942887,cash-in,afternoon,1,0,0,normal,high,different_region,1,1,234.9627972,0,legitimate
176.1396079,cash-in,night,0,0,1,normal,low,same_region,0,0,563.391709,0,legitimate
538.1123786,transfer,night,0,0,0,immediate,low,same_region,1,0,310.3796118,0,legitimate
1260.09462,cash-out,night,0,1,1,immediate,medium,same_region,1,0,122.0902591,0,legitimate
117.8546921,cash-out,night,0,0,1,normal,low,same_region,0,0,140.777502,0,legitimate
120.5341994,transfer,morning,0,1,1,normal,low,different_region,0,0,153.184554,0,legitimate
122.6678101,cash-in,morning,0,0,0,normal,high,same_region,0,0,136.7251406,0,legitimate
36.75365141,transfer,morning,0,0,1,normal,high,same_region,0,0,95.20632914,0,legitimate
96.9314888,cash-out,afternoon,1,1,0,normal,low,different_region,1,0,250.2795142,0,legitimate
664.1550157,cash-out,night,0,0,1,normal,high,same_region,0,0,318.64392,0,legitimate
309.1487038,cash-in,afternoon,0,1,0,normal,low,same_region,0,0,301.6712734,0,legitimate
289.4175224,cash-in,night,0,0,1,immediate,high,same_region,1,0,502.1515544,0,legitimate
82.51302631,cash-in,night,0,0,1,immediate,high,same_region,0,1,209.0903321,0,legitimate
108.2764781,transfer,afternoon,0,0,0,normal,low,different_region,0,0,252.999981,0,legitimate
27.18672635,cash-in,afternoon,0,1,1,immediate,high,same_region,1,0,304.6391724,0,legitimate
217.4069777,transfer,afternoon,0,1,1,normal,low,same_region,1,0,227.7279891,0,legitimate
363.2224217,cash-in,afternoon,1,1,1,normal,high,different_region,0,0,425.1350313,0,legitimate
42.24316747,cash-in,night,0,0,1,normal,low,different_region,1,1,185.7215489,0,legitimate
59.74861568,cash-in,afternoon,0,0,0,normal,low,same_region,0,0,383.9774974,0,legitimate
93.22664,cash-in,morning,0,0,1,normal,low,different_region,0,0,36.14624147,0,legitimate
114.2136212,cash-in,afternoon,0,0,0,normal,low,same_region,0,0,65.3957181,0,legitimate
344.2709405,transfer,night,0,0,0,immediate,low,same_region,1,0,362.1967594,0,legitimate
31.16523548,cash-in,morning,0,0,0,normal,high,same_region,1,0,178.7342774,1,legitimate
282.8541553,cash-in,morning,0,0,0,normal,low,same_region,0,0,211.2304571,0,legitimate
147.2898425,cash-out,morning,0,0,0,normal,medium,same_region,0,0,61.28269678,0,legitimate
41.48775498,transfer,afternoon,0,0,0,normal,low,same_region,0,0,180.5975193,0,legitimate
514.6052481,cash-out,afternoon,1,0,1,normal,high,different_region,0,0,1243.535581,0,legitimate
32.72081525,cash-in,afternoon,0,0,1,normal,medium,same_region,0,0,233.3886088,0,legitimate
306.0463583,transfer,afternoon,0,0,1,normal,low,same_region,0,0,368.0060108,0,legitimate
97.3910218,transfer,afternoon,0,0,1,normal,low,different_region,1,1,67.50179824,0,legitimate
90.59542497,cash-in,morning,0,1,0,immediate,low,different_region,0,0,75.60308972,0,legitimate
178.8359233,transfer,morning,0,0,0,normal,medium,same_region,0,0,214.6890074,1,legitimate
73.85264641,cash-in,night,1,1,0,normal,medium,same_region,0,0,37.20000843,0,legitimate
341.2648808,transfer,night,0,0,1,normal,high,same_region,1,0,172.101888,0,legitimate
111.1920794,cash-out,afternoon,0,1,0,normal,medium,same_region,1,0,185.0102593,0,legitimate
29.64636244,cash-out,morning,0,0,1,normal,high,same_region,1,0,49.82901961,0,legitimate
206.7915875,cash-in,night,1,0,1,normal,low,same_region,1,0,364.3216248,0,legitimate
126.4049043,cash-in,night,1,0,0,normal,low,same_region,0,0,762.2896197,0,legitimate
238.7427031,cash-out,night,0,1,0,normal,low,same_region,0,0,291.3591745,0,legitimate
267.4871635,cash-in,afternoon,0,0,1,normal,high,different_region,0,0,518.7971101,0,legitimate
176.3589724,cash-out,afternoon,0,0,0,normal,low,same_region,0,0,61.02254847,0,legitimate
83.038907,cash-out,afternoon,1,1,1,normal,low,same_region,0,0,312.1475732,0,legitimate
46.25028781,cash-out,night,0,0,0,normal,low,same_region,1,0,124.3224699,0,identity_theft
1116.866954,cash-in,morning,1,0,0,normal,high,same_region,0,0,600.5818146,0,legitimate
277.9180959,cash-out,afternoon,0,0,0,normal,low,same_region,1,0,152.7294698,0,legitimate
444.1427221,cash-out,morning,0,0,1,normal,high,same_region,1,0,462.7785571,0,legitimate
1311.496468,cash-out,afternoon,0,0,1,normal,low,same_region,0,0,181.8323197,0,legitimate
180.778508,cash-out,morning,1,0,0,normal,low,same_region,0,0,351.3942418,0,legitimate
304.7813322,transfer,night,0,0,1,normal,low,same_region,0,0,170.0401108,0,legitimate
268.4213467,cash-in,night,0,0,0,normal,low,same_region,0,0,708.745946,1,legitimate
228.2224948,transfer,afternoon,0,0,1,normal,low,different_region,0,0,64.28554435,0,legitimate
52.12684107,transfer,night,0,1,0,normal,low,same_region,0,0,70.96967271,0,legitimate
76.35015855,cash-in,afternoon,0,1,0,normal,low,same_region,0,1,35.97821083,0,legitimate
277.3459508,transfer,night,1,0,1,normal,high,same_region,1,0,330.58911,0,legitimate
817.0876501,cash-in,afternoon,0,0,1,normal,low,same_region,0,0,141.0617157,0,legitimate
60.35219295,transfer,morning,0,0,0,normal,medium,same_region,1,0,1261.902043,0,legitimate
122.6232979,cash-in,night,1,1,1,normal,low,same_region,1,1,347.0483981,0,legitimate
126.654953,transfer,morning,1,0,1,normal,low,same_region,0,0,100.6581194,1,legitimate
85.69639424,cash-in,morning,1,1,1,normal,medium,same_region,0,0,34.67358282,0,legitimate
283.7054531,cash-in,afternoon,1,0,1,normal,high,same_region,1,1,208.1510525,0,legitimate
354.8698674,cash-in,afternoon,1,0,0,normal,medium,same_region,0,0,204.0701769,0,legitimate
239.7420272,cash-out,night,0,0,0,normal,medium,different_region,0,0,366.5323762,0,legitimate
170.0835018,cash-in,night,1,1,1,normal,high,same_region,0,0,52.53670832,0,legitimate
271.4926559,transfer,morning,0,0,0,immediate,high,same_region,1,0,210.8494327,0,legitimate
56.00245003,cash-in,night,0,1,0,normal,high,same_region,0,0,175.3705107,0,legitimate
65.97715706,cash-out,night,0,0,0,normal,low,same_region,0,0,203.4080554,0,legitimate
2289.437198,transfer,morning,0,0,0,normal,medium,different_region,0,0,26.82386103,0,legitimate
1.561270062,cash-in,afternoon,0,1,0,normal,low,same_region,0,0,612.0405271,0,legitimate
164.3619048,cash-in,morning,0,0,0,immediate,medium,different_region,0,1,121.9703595,0,legitimate
172.25586,cash-out,morning,1,0,1,normal,low,same_region,0,0,35.65578864,0,legitimate
18.45159122,transfer,morning,0,0,0,normal,low,different_region,0,0,784.9489212,1,legitimate
216.754564,cash-out,night,0,0,0,immediate,low,same_region,0,0,281.1807231,0,legitimate
85.31190964,cash-in,morning,0,0,0,normal,high,same_region,0,0,288.7475428,0,legitimate
221.7128868,transfer,afternoon,0,1,1,normal,low,same_region,0,0,42.26169882,0,legitimate
509.6728913,cash-in,morning,0,0,1,normal,medium,same_region,0,0,139.7689178,0,legitimate
126.7356336,transfer,morning,1,0,0,normal,high,same_region,0,0,79.17881531,0,legitimate
55.84540612,transfer,afternoon,0,0,0,immediate,low,same_region,0,1,452.0825663,0,legitimate
213.5335415,cash-out,night,0,0,0,immediate,medium,same_region,0,0,24.6383718,0,legitimate
593.7515351,cash-in,night,1,0,0,normal,low,same_region,0,0,185.9923041,0,legitimate
344.9588976,transfer,morning,1,0,0,normal,high,same_region,1,0,411.6897616,1,identity_theft
39.69474433,cash-out,morning,0,0,0,normal,low,same_region,0,0,0.01421891797,0,legitimate
194.8341237,transfer,afternoon,0,0,0,normal,low,same_region,0,0,391.7704417,1,legitimate
81.10750378,cash-out,afternoon,0,1,1,normal,low,same_region,0,0,508.7526674,0,legitimate
227.6872974,transfer,afternoon,0,0,0,normal,low,different_region,0,0,151.180085,0,legitimate
183.1125379,transfer,night,0,0,0,normal,low,same_region,0,0,252.1231193,0,legitimate
293.1469171,cash-in,afternoon,0,0,1,normal,medium,different_region,0,0,142.5408562,0,legitimate
514.7631319,transfer,night,0,0,1,normal,medium,same_region,0,0,41.26012636,0,legitimate
72.20595275,cash-in,afternoon,1,0,1,normal,high,same_region,1,0,397.9895524,0,legitimate
183.3398441,cash-in,afternoon,0,0,0,normal,low,same_region,0,0,244.3704575,0,legitimate
106.8570927,cash-in,afternoon,1,0,0,normal,medium,same_region,0,0,84.30597874,0,legitimate
89.8452271,cash-in,afternoon,0,0,0,normal,low,different_region,0,0,559.8249387,0,legitimate
225.8900878,cash-in,night,0,1,0,normal,low,different_region,0,0,99.53284896,0,legitimate
221.5152999,transfer,afternoon,0,1,1,normal,low,same_region,0,1,121.545378,0,legitimate
94.51168937,cash-out,night,1,0,0,normal,low,same_region,0,0,417.2509439,0,legitimate
632.274427,cash-in,night,0,0,0,normal,low,same_region,0,0,252.5546288,0,legitimate
152.7944944,cash-in,afternoon,0,1,1,normal,low,same_region,0,1,303.0423209,0,legitimate
112.5846412,cash-out,afternoon,1,0,1,normal,low,same_region,0,0,197.2329101,0,legitimate
219.2972065,cash-in,night,0,0,1,normal,medium,same_region,1,0,229.5972243,0,legitimate
370.1599022,cash-out,afternoon,0,0,1,normal,low,same_region,0,0,721.5568812,0,legitimate
260.067003,cash-in,afternoon,1,0,1,normal,high,different_region,0,0,59.80902509,0,legitimate
58.96186732,cash-in,afternoon,0,0,0,normal,low,same_region,1,0,261.1989743,0,legitimate
466.9448933,cash-out,morning,0,1,1,normal,low,same_region,0,0,216.7691253,0,legitimate
146.033322,cash-in,night,1,1,0,normal,low,same_region,0,0,46.2179605,0,legitimate
207.7257966,transfer,afternoon,1,1,0,normal,low,different_region,0,0,27.15200043,0,legitimate
91.85386609,cash-in,night,0,1,1,normal,low,same_region,0,0,73.29606933,0,identity_theft
135.5414367,cash-out,night,0,1,0,normal,low,same_region,0,0,67.48983953,0,legitimate
317.5436458,cash-out,afternoon,0,0,0,normal,medium,different_region,0,0,1622.817135,0,legitimate
60.46789827,cash-out,morning,0,0,1,normal,low,same_region,0,0,306.4610844,1,legitimate
151.370432,cash-in,afternoon,0,1,1,normal,low,different_region,1,0,92.59545994,0,legitimate
153.0185789,transfer,night,0,0,0,normal,low,same_region,0,0,300.5434862,0,legitimate
99.07958175,cash-out,afternoon,0,0,0,normal,medium,same_region,0,0,96.03957832,0,legitimate
236.6454104,cash-in,afternoon,0,0,1,normal,low,same_region,0,1,714.2922474,0,legitimate
136.8854311,cash-out,morning,0,0,0,normal,high,same_region,0,0,147.7118311,0,legitimate
174.3556994,cash-in,afternoon,0,0,1,normal,low,same_region,0,0,291.6966298,0,legitimate
67.1960923,transfer,afternoon,1,0,0,normal,low,same_region,1,0,33.76274897,0,legitimate
143.1446864,cash-in,afternoon,0,0,0,normal,low,same_region,0,1,244.1864302,0,legitimate
170.3716206,cash-out,morning,0,0,0,normal,low,same_region,0,0,50.86302744,0,legitimate
255.80217,cash-in,night,0,1,0,normal,low,different_region,0,0,175.25121,0,legitimate
678.6469246,transfer,afternoon,1,0,0,normal,low,same_region,0,0,254.9597462,0,social_engineering
219.0407752,cash-in,morning,0,0,0,normal,low,same_region,1,0,107.2360239,0,legitimate
368.5867905,transfer,night,1,0,0,normal,medium,same_region,1,0,56.51390935,0,legitimate
198.9557516,cash-in,afternoon,0,0,0,normal,low,same_region,0,0,494.9893179,1,legitimate
264.6765027,cash-out,morning,1,0,1,normal,low,same_region,1,1,369.6471252,0,legitimate
1293.124574,cash-out,morning,0,0,0,normal,high,same_region,1,0,398.0398848,0,legitimate
98.98207421,cash-in,afternoon,0,0,0,normal,low,same_region,0,0,302.7767181,0,legitimate
292.1039265,cash-out,morning,0,0,0,normal,low,same_region,0,0,750.9645623,0,legitimate
325.7645576,cash-in,night,0,0,0,normal,low,same_region,0,0,36.13506824,0,legitimate
88.75431056,cash-in,afternoon,1,0,0,normal,low,different_region,1,0,186.3762068,0,legitimate
320.3917832,cash-out,morning,0,1,1,normal,medium,same_region,0,0,98.83698177,0,legitimate
1023.218366,cash-out,afternoon,0,0,1,normal,low,same_region,0,0,423.8686591,0,legitimate
83.72835416,cash-in,night,0,0,0,immediate,high,same_region,0,0,217.5374908,0,legitimate
231.978865,cash-in,afternoon,0,0,0,normal,high,same_region,0,0,131.9197489,0,legitimate
340.4656439,transfer,night,1,1,0,immediate,medium,same_region,0,1,188.9450749,0,legitimate
743.7999365,cash-in,afternoon,0,0,0,normal,medium,same_region,1,0,35.43746787,0,legitimate
653.7344409,cash-in,night,1,0,1,normal,low,same_region,0,0,408.1375068,0,legitimate
294.8281969,cash-in,night,0,0,0,normal,low,same_region,1,0,121.678449,0,legitimate
274.8831759,cash-in,morning,0,1,1,normal,low,same_region,0,0,1026.077512,0,legitimate
88.95079708,cash-out,night,0,0,0,normal,low,same_region,0,0,157.2689766,0,legitimate
1249.400564,transfer,morning,0,0,0,normal,high,same_region,0,0,328.2902959,0,legitimate
655.7550061,transfer,night,0,1,0,normal,low,same_region,0,0,474.0779041,0,legitimate
